2026-05-08 15:53:36 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x000001DED97ED120>
2026-05-08 21:18:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: analysis\r\ndata: {"compare": {"groups": [{"group": "\xe9\x94\x80\xe5\x94\xae\xe9\x83\xa8", "sum": 150500.0, "mean": 6270.8333, "count": 24, "percentage": 76.86}, {"group": "\xe5\xb8\x82\xe5\x9c\xba\xe9\x83\xa8", "sum": 45300.0, "mean": 3775.0, "count": 12, "percentage": 23.14}], "total": 195800.0}}\r\n\r\n'
2026-05-08 21:18:53 | DEBUG   | sse_starlette.sse    | chunk: b'event: done\r\ndata: ""\r\n\r\n'
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x00000293AB1E2980>
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x00000293AB1E2980> completed
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF5B0>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF5B0>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF5B0>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF5B0>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF5B0>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'assistant', '以下是根据数据分析结果提炼的核心结论：\n\n### 🔍 各部门利润分析\n\n- **销售部**：总利润 **150,500 元**，占比 **76.86%**，是公司利润的主要来源。\n- **市场部**：总利润 **45,300 元**，占比 **23.14%**，贡献相对较小。\n- **整体总利润**：195,800 元。\n\n### 💡 建议\n\n- **销售部**作为核心利润贡献部门，建议持续资源倾斜，巩固优势。\n- **市场部**利润贡献较低，可进一步分析其成本结构或拓展高利润产品线，提升整体利润率。\n\n### 📊 可视化\n\n已生成饼图（见上方），直观展示两个部门的利润占比。如需其他图表（如各月趋势、产品对比等），可进一步询问。'))
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AAFDF5B0>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'assistant', '以下是根据数据分析结果提炼的核心结论：\n\n### 🔍 各部门利润分析\n\n- **销售部**：总利润 **150,500 元**，占比 **76.86%**，是公司利润的主要来源。\n- **市场部**：总利润 **45,300 元**，占比 **23.14%**，贡献相对较小。\n- **整体总利润**：195,800 元。\n\n### 💡 建议\n\n- **销售部**作为核心利润贡献部门，建议持续资源倾斜，巩固优势。\n- **市场部**利润贡献较低，可进一步分析其成本结构或拓展高利润产品线，提升整体利润率。\n\n### 📊 可视化\n\n已生成饼图（见上方），直观展示两个部门的利润占比。如需其他图表（如各月趋势、产品对比等），可进一步询问。')) completed
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AAFDF5B0>)
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AAFDF5B0>) completed
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AAFDF5B0>)
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AAFDF5B0>) completed
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x00000293AB1E19E0>
2026-05-08 21:18:53 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x00000293AB1E19E0> completed
2026-05-08 21:19:35 | INFO    | api.chat             | 流式对话请求: 可以帮我把图改为浅色系的吗... (session=default)
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing <function connect.<locals>.connector at 0x00000293AB1E2840>
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation <function connect.<locals>.connector at 0x00000293AB1E2840> completed
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB13B1F0>, 'PRAGMA journal_mode=WAL', [])
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB13B1F0>, 'PRAGMA journal_mode=WAL', []) completed
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB13B1F0>, 'PRAGMA foreign_keys=ON', [])
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB13B1F0>, 'PRAGMA foreign_keys=ON', []) completed
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB13B1F0>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'user', '可以帮我把图改为浅色系的吗'))
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method execute of sqlite3.Connection object at 0x00000293AB13B1F0>, 'INSERT INTO chat_messages (session_id, role, content) VALUES (?, ?, ?)', ('default', 'user', '可以帮我把图改为浅色系的吗')) completed
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AB13B1F0>)
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method commit of sqlite3.Connection object at 0x00000293AB13B1F0>) completed
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AB13B1F0>)
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation functools.partial(<built-in method close of sqlite3.Connection object at 0x00000293AB13B1F0>) completed
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | executing <function Connection.stop.<locals>.close_and_stop at 0x00000293AB1E3060>
2026-05-08 21:19:35 | DEBUG   | aiosqlite            | operation <function Connection.stop.<locals>.close_and_stop at 0x00000293AB1E3060> completed
2026-05-08 21:19:35 | INFO    | main                 | POST /api/chat/stream -> 200 (81.1ms)
2026-05-08 21:19:46 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\xad\xa3\xe5\x9c\xa8\xe6\x89\xa7\xe8\xa1\x8c\xe5\x88\x86\xe6\x9e\x90\xe5\xb7\xa5\xe5\x85\xb7..."\r\n\r\n'
2026-05-08 21:19:46 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\x89\xa7\xe8\xa1\x8c: generate_chart"\r\n\r\n'
2026-05-08 21:19:46 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\x89\xa7\xe8\xa1\x8c: generate_chart"\r\n\r\n'
2026-05-08 21:19:46 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\x89\xa7\xe8\xa1\x8c: generate_chart"\r\n\r\n'
2026-05-08 21:19:46 | DEBUG   | sse_starlette.sse    | chunk: b'event: status\r\ndata: "\xe6\x89\xa7\xe8\xa1\x8c: generate_chart"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | ping: b': ping - 2026-05-08 13:19:50.312977+00:00\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa5\xbd\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xa0\xb9\xe6\x8d\xae"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x94\x9f\xe6\x88\x90\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "4"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xbc\xa0"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9b\xbe\xe8\xa1\xa8"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbb\xa5\xe4\xb8\x8b\xe6\x98\xaf"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xa0\xb8\xe5\xbf\x83"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x91\xe7\x8e\xb0"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x92\x8c\xe5\xbb\xba\xe8\xae\xae"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a\\n\\n"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "##"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " "\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\xa0\xb8\xe5\xbf\x83"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8f\x91\xe7\x8e\xb0"\r\n\r\n'
2026-05-08 21:19:50 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\\n\\n"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "-"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x8e\x92\xe5\x90\x8d"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "A"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe9\xab\x98"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "C"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe4\xbd\x8e"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x94"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\xa7\xe5\x93\x81"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "A"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\x9a\x84"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x9a\x8f\xe6\x97\xb6\xe9\x97\xb4"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa2\x9e\xe9\x95\xbf"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe5\xbf\xab"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "12"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x88"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xbe\xbe\xe5\x88\xb0"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "115"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "00"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\x83"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "-"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xb0\xe5\x8c\xba"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xaf\xb9\xe6\xaf\x94"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe4\xb8\x9c"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xb0\xe5\x8c\xba"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae\xe9\xa2\x9d"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa7\x8b\xe7\xbb\x88"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\xa2\x86\xe5\x85\x88"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe5\x8d\x97"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x9c\xb0\xe5\x8c\xba"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x80\xe4\xbd\x8e"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe4\xb8\x9c"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "12"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x88"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae\xe9\xa2\x9d"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xbe\xbe"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "280"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "00"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\x83"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\x8e\xe5\x8d\x97"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbb\x85"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "140"\r\n\r\n'
2026-05-08 21:19:51 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "00"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x85\x83"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "-"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae\xe9\xa2\x9d"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x88\xe5\xba\xa6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb6\x8b\xe5\x8a\xbf"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x95\xb4\xe4\xbd\x93"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x91\x88"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x80\x90"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x88"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x8a\xe5\x8d\x87"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb6\x8b\xe5\x8a\xbf"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xbb\x8e"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "1"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x88"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xba\xa6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "2"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "81"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x87"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa2\x9e\xe9\x95\xbf"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xb0"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "12"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9c\x88"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xba\xa6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "."\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "02"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x87"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x88"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x90\x88\xe8\xae\xa1"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x89\xef\xbc\x8c"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xb8\x8b\xe5\x8d\x8a\xe5\xb9\xb4"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\xa2\x9e\xe9\x95\xbf"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x9b\xb4"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe6\x98\x8e\xe6\x98\xbe"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe3\x80\x82\\n"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "-"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: " **"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8\xe9\x97\xa8"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x8d\xa0\xe6\xaf\x94"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "**"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x9a"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x94\x80\xe5\x94\xae"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe9\x83\xa8"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe8\xb4\xa1\xe7\x8c\xae"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe4\xba\x86"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe7\xbb\x9d\xe5\xa4\xa7\xe9\x83\xa8\xe5\x88\x86"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xe5\x88\xa9\xe6\xb6\xa6"\r\n\r\n'
2026-05-08 21:19:52 | DEBUG   | sse_starlette.sse    | chunk: b'event: text\r\ndata: "\xef\xbc\x88"\r\n\r\n'
